date,adm_level,adm_id,PCODE,n_pixels,rfh,rfh_avg,r1h,r1h_avg,r3h,r3h_avg,rfq,r1q,r3q,version
2022-01-01,2,1009386,GH0231,21.0,1.1904762,2.3698413,4.714286,11.930159,193.14288,172.86984,83.99741,57.37859,111.39768,final
2022-01-11,2,1009386,GH0231,21.0,1.0476191,1.8777778,4.285714,8.607937,138.00002,117.30635,87.92983,68.23749,116.91953,final
2022-01-21,2,1009386,GH0231,21.0,1.1428572,4.6253967,3.3809524,8.873015,69.52382,65.10477,63.81926,60.411907,106.3035,final
2022-02-01,2,1009386,GH0231,21.0,2.0,10.103174,4.1904764,16.60635,46.23809,57.201588,46.347874,42.535995,82.37425,final
2022-02-11,2,1009386,GH0231,21.0,10.904762,15.573016,14.047619,30.301588,23.285715,61.15873,77.308846,53.95683,42.75432,final
2022-02-21,2,1009386,GH0231,21.0,6.095238,15.109524,19.0,40.785713,27.190475,65.6254,55.174046,52.418102,45.579178,final
2022-03-01,2,1009386,GH0231,21.0,35.666668,26.103174,52.666668,56.785717,61.57143,85.32222,130.74763,93.333336,73.70438,final
2022-03-11,2,1009386,GH0231,21.0,27.714285,30.693651,69.47619,71.90635,87.809525,110.81587,91.65296,96.8401,80.135414,final
2022-03-21,2,1009386,GH0231,21.0,33.095238,37.666668,96.47619,94.46349,118.85715,144.12222,89.28571,102.02355,83.05747,final
2022-04-01,2,1009386,GH0231,21.0,37.285713,48.546032,98.09524,116.90635,154.9524,190.29842,78.970764,84.56921,81.901535,final
2022-04-11,2,1009386,GH0231,21.0,57.809525,46.869843,128.19048,133.08253,211.71428,235.29047,121.09064,96.457146,90.18846,final
2022-04-21,2,1009386,GH0231,21.0,51.190475,46.1873,146.2857,141.60318,261.7619,276.8524,109.77425,103.19401,94.64596,final
2022-05-01,2,1009386,GH0231,21.0,78.38095,50.895237,187.38095,143.95238,338.14285,317.64444,149.17363,129.15602,106.35325,final
2022-05-11,2,1009386,GH0231,21.0,40.333332,48.112698,169.90475,145.19524,367.57144,350.1841,85.353096,116.4516,104.89531,final
2022-05-21,2,1009386,GH0231,21.0,44.38095,59.249207,163.09523,158.25714,405.85715,394.32382,76.85846,102.963486,102.888214,final
2022-06-01,2,1009386,GH0231,21.0,45.47619,64.2873,130.19046,171.6492,415.6667,432.50793,72.85056,76.53047,96.15064,final
2022-06-11,2,1009386,GH0231,21.0,43.190475,54.890476,133.0476,178.42699,431.14288,456.70477,80.46434,75.260254,94.463585,final
2022-06-21,2,1009386,GH0231,21.0,70.7619,52.014286,159.42856,171.19206,468.8095,471.05237,132.88231,93.32348,99.52886,final
2022-07-01,2,1009386,GH0231,21.0,64.14286,46.93016,178.09525,153.83492,495.66666,469.4365,133.14587,115.273926,105.5287,final
2022-07-11,2,1009386,GH0231,21.0,10.809524,37.91905,145.71428,136.8635,448.66666,460.48572,36.83568,106.23895,97.46092,final
2022-07-21,2,1009386,GH0231,21.0,38.95238,27.198414,113.90477,112.04762,436.42856,441.49683,136.5048,101.58666,98.86488,final
2022-08-01,2,1009386,GH0231,21.0,5.095238,15.1,54.857143,80.21746,363.14285,405.7016,50.22506,70.24047,89.63755,final
2022-08-11,2,1009386,GH0231,21.0,23.52381,18.695238,67.57143,60.993652,346.3333,376.28412,120.377815,109.96728,92.14475,final
2022-08-21,2,1009386,GH0231,21.0,64.04762,36.93016,92.66667,70.725395,366.0,353.9651,164.67293,128.9748,103.35267,final
2022-09-01,2,1009386,GH0231,21.0,8.190476,50.68889,95.76191,106.314285,328.7143,340.36667,23.68601,90.520195,96.62608,final
2022-09-11,2,1009386,GH0231,21.0,79.190475,57.601585,151.42857,145.22063,364.7143,343.0778,134.48618,104.13255,106.216,final
2022-09-21,2,1009386,GH0231,21.0,121.7619,73.844444,209.14285,182.13492,415.7143,364.90793,160.77469,114.432335,113.73486,final
2022-10-01,2,1009386,GH0231,21.0,54.857143,57.366665,255.80952,188.8127,406.42856,375.34445,95.97618,134.56781,108.17262,final
2022-10-11,2,1009386,GH0231,21.0,45.714287,57.838097,222.33334,189.04921,441.33334,395.2635,80.706276,117.15242,111.50988,final
2022-10-21,2,1009386,GH0231,21.0,52.333332,56.693653,152.90475,171.8984,454.7143,424.75873,92.932304,89.26296,106.97032,final
2022-11-01,2,1009386,GH0231,21.0,10.619047,18.434921,108.66667,132.96667,460.23813,428.09366,66.648605,82.38705,107.422066,final
2022-11-11,2,1009386,GH0231,21.0,12.809524,12.036508,75.7619,87.16508,449.52383,421.4349,104.537415,87.62745,106.58692,final
2022-11-21,2,1009386,GH0231,21.0,9.904762,10.611111,33.333332,41.08254,395.38095,395.11588,95.47535,83.18407,100.066246,final
2022-12-01,2,1009386,GH0231,21.0,7.0,5.990476,29.714287,28.638096,394.19046,350.41745,109.18543,103.199326,112.31594,final
2022-12-11,2,1009386,GH0231,21.0,9.190476,5.1555557,26.095238,21.757143,324.1905,297.97144,139.73117,116.212845,108.65398,final
2022-12-21,2,1009386,GH0231,21.0,1.8571428,4.322222,18.047619,15.468254,204.28572,228.4492,73.55696,112.60178,89.64936,final
2023-01-01,2,1009386,GH0231,21.0,1.0,2.3698413,12.047619,11.930159,150.42857,172.86984,81.41287,100.6938,87.383316,final
2023-01-11,2,1009386,GH0231,21.0,0.6666667,1.8777778,3.5238097,8.607937,105.38094,117.30635,82.390945,62.638515,90.249565,final
2023-01-21,2,1009386,GH0231,21.0,4.428571,4.6253967,6.0952377,8.873015,57.47619,65.10477,97.95515,79.97712,89.11832,final
2023-02-01,2,1009386,GH0231,21.0,23.47619,10.103174,28.571428,16.60635,70.333336,57.201588,188.5444,155.3776,121.111595,final
2023-02-11,2,1009386,GH0231,21.0,3.142857,15.573016,31.047619,30.301588,60.666668,61.15873,39.580273,102.113304,99.25625,final
2023-02-21,2,1009386,GH0231,21.0,9.428572,15.109524,36.04762,40.785713,60.190475,65.6254,71.74995,89.65159,92.30458,final
2023-03-01,2,1009386,GH0231,21.0,34.61905,26.103174,47.190475,56.785717,87.809525,85.32222,127.37944,84.47013,102.753815,final
2023-03-11,2,1009386,GH0231,21.0,24.285715,30.693651,68.333336,71.90635,102.90476,110.81587,82.04741,95.35407,93.169235,final
2023-03-21,2,1009386,GH0231,21.0,51.04762,37.666668,109.95238,94.46349,152.09525,144.12222,131.3616,115.572426,105.346634,final
2023-04-01,2,1009386,GH0231,21.0,34.95238,48.546032,110.28572,116.90635,186.0476,190.29842,74.61315,94.569084,97.823425,final
2023-04-11,2,1009386,GH0231,21.0,70.42857,46.869843,156.42857,133.08253,255.80952,235.29047,145.41895,116.90731,108.53927,final
2023-04-21,2,1009386,GH0231,21.0,44.666668,46.1873,150.04762,141.60318,296.0476,276.8524,97.029274,105.76007,106.81038,final
2023-05-01,2,1009386,GH0231,21.0,42.42857,50.895237,157.52382,143.95238,314.99997,317.64444,84.852615,109.11126,99.180374,final
2023-05-11,2,1009386,GH0231,21.0,46.142857,48.112698,133.2381,145.19524,357.99997,350.1841,96.2912,92.03893,102.20051,final
2023-05-21,2,1009386,GH0231,21.0,23.0,59.249207,111.57143,158.25714,371.5714,394.32382,43.580307,71.40357,94.30227,final
2023-06-01,2,1009386,GH0231,21.0,63.238094,64.2873,132.38095,171.6492,400.1905,432.50793,98.48572,77.77049,92.61329,final
2023-06-11,2,1009386,GH0231,21.0,30.857143,54.890476,117.095245,178.42699,406.76193,456.70477,59.871197,66.5634,89.18295,final
2023-06-21,2,1009386,GH0231,21.0,66.666664,52.014286,160.7619,171.19206,422.38095,471.05237,125.699486,94.08023,89.77604,final
2023-07-01,2,1009386,GH0231,21.0,97.0,46.93016,194.5238,153.83492,484.42856,469.4365,196.41765,125.617096,103.15997,final
2023-07-11,2,1009386,GH0231,21.0,68.61905,37.91905,232.2857,136.8635,482.61905,460.48572,171.53001,167.2634,104.75489,final
2023-07-21,2,1009386,GH0231,21.0,51.04762,27.198414,216.66667,112.04762,489.0,441.49683,174.0695,189.3816,110.639084,final
2023-08-01,2,1009386,GH0231,21.0,49.666668,15.1,169.33334,80.21746,496.23807,405.7016,271.97348,204.57468,122.04435,final
2023-08-11,2,1009386,GH0231,21.0,28.380953,18.695238,129.09525,60.993652,478.47617,376.28412,140.87619,203.19417,126.80208,final
2023-08-21,2,1009386,GH0231,21.0,21.095238,36.93016,99.14286,70.725395,476.5714,353.9651,62.235004,137.527,134.1555,final
2023-09-01,2,1009386,GH0231,21.0,69.7619,50.68889,119.23809,106.314285,483.0952,340.36667,134.24922,111.6102,141.32666,final
2023-09-11,2,1009386,GH0231,21.0,48.04762,57.601585,138.90475,145.22063,500.28568,343.0778,84.73846,95.7956,145.16458,final
2023-09-21,2,1009386,GH0231,21.0,29.333334,73.844444,147.14285,182.13492,462.9524,364.90793,43.545662,81.301155,126.505104,final
2023-10-01,2,1009386,GH0231,21.0,69.04762,57.366665,146.42857,188.8127,435.0,375.34445,118.729485,78.1314,115.684616,final
2023-10-11,2,1009386,GH0231,21.0,93.52381,57.838097,191.90477,189.04921,459.9048,395.2635,156.78993,101.471565,116.14969,final
2023-10-21,2,1009386,GH0231,21.0,68.190475,56.693653,230.76192,171.8984,477.0476,424.75873,118.635345,133.27531,112.16704,final
2023-11-01,2,1009386,GH0231,21.0,23.380953,18.434921,185.09525,132.96667,450.76187,428.09366,121.105385,137.78346,105.234024,final
2023-11-11,2,1009386,GH0231,21.0,7.8095236,12.036508,99.38095,87.16508,430.19046,421.4349,75.188675,113.25434,102.0532,final
2023-11-21,2,1009386,GH0231,21.0,21.0,10.611111,52.190475,41.08254,430.09525,395.11588,166.54805,124.10444,108.74231,final
2023-12-01,2,1009386,GH0231,21.0,4.285714,5.990476,33.095238,28.638096,364.61905,350.41745,84.48873,113.25028,103.99575,final
2023-12-11,2,1009386,GH0231,21.0,1.6666666,5.1555557,26.95238,21.757143,318.23807,297.97144,65.64551,119.41626,106.689285,final
2023-12-21,2,1009386,GH0231,21.0,1.8095238,4.322222,7.7619047,15.468254,290.71426,228.4492,73.04614,62.349747,126.671776,final
2024-01-01,2,1009386,GH0231,21.0,5.2380953,2.3698413,8.714286,11.930159,226.90479,172.86984,138.9188,81.005066,130.37892,final
2024-01-11,2,1009386,GH0231,21.0,1.6190476,1.8777778,8.666666,8.607937,135.0,117.30635,96.23817,100.43159,114.46667,final
2024-01-21,2,1009386,GH0231,21.0,2.5238094,4.6253967,9.380953,8.873015,69.333336,65.10477,78.16623,103.66133,106.031784,final
2024-02-01,2,1009386,GH0231,21.0,2.047619,10.103174,6.1904764,16.60635,48.000004,57.201588,46.663162,51.792538,85.20683,final
2024-02-11,2,1009386,GH0231,21.0,5.6190476,15.573016,10.190475,30.301588,45.80953,61.15873,51.616383,43.030567,76.79943,final
2024-02-21,2,1009386,GH0231,21.0,11.0,15.109524,18.666668,40.785713,35.809525,65.6254,79.56429,51.69007,57.783073,final
2024-03-01,2,1009386,GH0231,21.0,67.57143,26.103174,84.190475,56.785717,99.09524,85.32222,233.32481,144.35452,115.248764,final
2024-03-11,2,1009386,GH0231,21.0,92.333336,30.693651,170.90475,71.90635,189.7619,110.81587,272.69092,228.7259,168.16513,final
2024-03-21,2,1009386,GH0231,21.0,50.285713,37.666668,210.19046,94.46349,238.2381,144.12222,129.57588,216.3512,163.11325,final
2024-04-01,2,1009386,GH0231,21.0,26.52381,48.546032,169.14285,116.90635,259.5238,190.29842,58.872353,142.8497,135.44595,final
2024-04-11,2,1009386,GH0231,21.0,35.666668,46.869843,112.4762,133.08253,293.5714,235.29047,78.40137,85.0768,124.25437,final
2024-04-21,2,1009386,GH0231,21.0,38.0,46.1873,100.190475,141.60318,329.0476,276.8524,84.0052,71.75184,118.51864,final
2024-05-01,2,1009386,GH0231,21.0,26.428572,50.895237,100.095245,143.95238,353.42853,317.64444,56.22764,70.556274,111.09087,final
2024-05-11,2,1009386,GH0231,21.0,63.04762,48.112698,127.4762,145.19524,410.8571,350.1841,128.11931,88.20266,117.08212,final
2024-05-21,2,1009386,GH0231,21.0,37.57143,59.249207,127.04762,158.25714,437.42853,394.32382,66.25986,80.88322,110.794426,final
2024-06-01,2,1009386,GH0231,21.0,51.47619,64.2873,152.09525,171.6492,421.33334,432.50793,81.510155,88.93063,97.445854,final
2024-06-11,2,1009386,GH0231,21.0,69.47619,54.890476,158.5238,178.42699,398.47623,456.70477,124.35398,89.14926,87.38836,final
2024-06-21,2,1009386,GH0231,21.0,103.38095,52.014286,224.33333,171.19206,451.57144,471.05237,190.09438,130.16098,95.90782,final
2024-07-01,2,1009386,GH0231,21.0,31.095238,46.93016,203.9524,153.83492,456.14288,469.4365,69.50727,131.55319,97.19802,final
2024-07-11,2,1009386,GH0231,21.0,10.0,37.91905,144.4762,136.8635,430.4762,460.48572,34.949516,105.36622,93.55307,final
2024-07-21,2,1009386,GH0231,21.0,4.0,27.198414,45.095238,112.04762,396.4762,441.49683,27.951687,42.799023,89.91692,final
2024-08-01,2,1009386,GH0231,21.0,2.4761906,15.1,16.47619,80.21746,372.52383,405.7016,37.194977,25.20163,91.921684,final
2024-08-11,2,1009386,GH0231,21.0,10.571428,18.695238,17.047619,60.993652,320.04764,376.28412,65.71543,33.408695,85.25076,final
2024-08-21,2,1009386,GH0231,21.0,40.190475,36.93016,53.238094,70.725395,322.6667,353.9651,107.77558,76.90695,91.28094,final
2024-09-01,2,1009386,GH0231,21.0,13.476191,50.68889,64.23809,106.314285,284.6667,340.36667,33.177517,62.200546,83.872215,final
2024-09-11,2,1009386,GH0231,21.0,20.904762,57.601585,74.57143,145.22063,236.09525,343.0778,41.38036,52.969707,69.264755,final
2024-09-21,2,1009386,GH0231,21.0,51.095238,73.844444,85.47619,182.13492,183.80951,364.90793,71.14672,48.348106,51.0423,final
2024-10-01,2,1009386,GH0231,21.0,93.09524,57.366665,165.09525,188.8127,245.80954,375.34445,157.28793,87.762695,65.94273,final
2024-10-11,2,1009386,GH0231,21.0,77.14286,57.838097,221.33334,189.04921,312.9524,395.2635,130.72144,116.637085,79.43577,final
2024-10-21,2,1009386,GH0231,21.0,97.90476,56.693653,268.14285,171.8984,406.85715,424.75873,166.79959,154.40662,95.8345,final
2024-11-01,2,1009386,GH0231,21.0,2.7619047,18.434921,177.80952,132.96667,407.14285,428.09366,33.1211,132.50267,95.16252,final
2024-11-11,2,1009386,GH0231,21.0,5.3809524,12.036508,106.047615,87.16508,401.95236,421.4349,60.93358,120.48774,95.4313,final
2024-11-21,2,1009386,GH0231,21.0,1.9047619,10.611111,10.047619,41.08254,363.66666,395.11588,44.22979,32.653625,92.13997,final
2024-12-01,2,1009386,GH0231,21.0,1.0,5.990476,8.285714,28.638096,351.19046,350.41745,54.592716,39.496033,100.2175,final
2024-12-11,2,1009386,GH0231,21.0,1.0952381,5.1555557,4.0,21.757143,331.38095,297.97144,60.018753,33.63588,111.027275,final
2024-12-21,2,1009386,GH0231,21.0,1.5714285,4.322222,3.6666667,15.468254,281.85715,228.4492,70.49208,42.341995,122.877754,final
2025-01-01,2,1009386,GH0231,21.0,1.0,2.3698413,3.6666665,11.930159,189.7619,172.86984,81.41287,51.190697,109.496864,final
2025-01-11,2,1009386,GH0231,21.0,1.0,1.8777778,3.5714285,8.607937,113.61904,117.30635,87.23748,62.98845,96.98518,final
2025-01-21,2,1009386,GH0231,21.0,1.8571428,4.6253967,3.857143,8.873015,17.571428,65.10477,71.24011,63.844402,32.19671,final
2025-02-01,2,1009386,GH0231,21.0,7.1904764,10.103174,10.047619,16.60635,22.0,57.201588,80.71467,69.644424,43.407253,final
2025-02-11,2,1009386,GH0231,21.0,22.761906,15.573016,31.809525,30.301588,39.38095,61.15873,134.94328,104.271576,67.08253,final
2025-02-21,2,1009386,GH0231,21.0,12.142858,15.109524,42.095238,40.785713,49.61905,65.6254,85.24745,102.860115,77.33627,final
2025-03-01,2,1009386,GH0231,21.0,58.61905,26.103174,93.52381,56.785717,107.2381,85.32222,204.54199,159.4605,124.26411,final
2025-03-11,2,1009386,GH0231,21.0,63.61905,30.693651,134.38095,71.90635,169.7619,110.81587,192.24442,181.23465,150.89633,final
2025-03-21,2,1009386,GH0231,21.0,35.095238,37.666668,157.33334,94.46349,203.2857,144.12222,93.97321,163.20897,139.6745,final
2025-04-01,2,1009386,GH0231,21.0,35.857143,48.546032,134.57143,116.90635,238.14285,190.29842,76.30284,114.4907,124.498116,final
2025-04-11,2,1009386,GH0231,21.0,31.285715,46.869843,102.23809,133.08253,268.42856,235.29047,69.95532,77.662315,113.79085,final
2025-04-21,2,1009386,GH0231,21.0,48.57143,46.1873,115.714294,141.60318,315.14288,276.8524,104.65766,82.34084,113.585304,final
2025-05-01,2,1009386,GH0231,21.0,60.666668,50.895237,140.52382,143.95238,368.61905,317.64444,117.4817,97.69822,115.79901,final
2025-05-11,2,1009386,GH0231,21.0,42.190475,48.112698,151.42857,145.19524,388.0476,350.1841,88.84971,104.150154,110.66024,final
2025-05-21,2,1009386,GH0231,21.0,46.809525,59.249207,149.66667,158.25714,422.7143,394.32382,80.63839,94.738075,107.10964,final
2025-06-01,2,1009386,GH0231,21.0,90.7619,64.2873,179.7619,171.6492,454.85712,432.50793,138.20988,104.59255,105.1083,final
2025-06-11,2,1009386,GH0231,21.0,53.285713,54.890476,190.85715,178.42699,444.5238,456.70477,97.3205,106.776634,97.36174,final
2025-06-21,2,1009386,GH0231,21.0,77.0,52.014286,221.0476,171.19206,486.4286,471.05237,143.8236,128.29614,103.22994,final
2025-07-01,2,1009386,GH0231,21.0,21.761906,46.93016,152.0476,153.83492,472.3333,469.4365,51.53442,98.87473,100.61058,final
2025-07-11,2,1009386,GH0231,21.0,1.1904762,37.91905,99.95238,136.8635,442.2381,460.48572,14.423611,73.98125,96.07987,final
2025-07-21,2,1009386,GH0231,21.0,2.7142856,27.198414,25.666666,112.04762,396.38098,441.49683,23.95859,26.200161,89.89559,final
2025-08-01,2,1009386,GH0231,21.0,26.666666,15.1,30.571428,80.21746,362.38095,405.7016,157.54561,41.741947,89.45204,final
2025-08-11,2,1009386,GH0231,21.0,12.142858,18.695238,41.523808,60.993652,332.33334,376.28412,72.34727,70.4974,88.47296,final
2025-08-21,2,1009386,GH0231,21.0,3.5714285,36.93016,42.380955,70.725395,289.0952,353.9651,20.442156,62.56944,81.92864,final
2025-09-01,2,1009386,GH0231,21.0,19.095238,50.68889,34.809525,106.314285,217.42856,340.36667,43.267586,35.763176,64.4036,final
2025-09-11,2,1009386,GH0231,21.0,133.33333,57.601585,156.0,145.22063,297.4762,343.0778,220.97415,107.1757,86.899025,final
2025-09-21,2,1009386,GH0231,21.0,102.52381,73.844444,254.95236,182.13492,323.0,364.90793,136.37462,138.91174,88.670715,final
2025-10-01,2,1009386,GH0231,21.0,86.333336,57.366665,322.1905,188.8127,387.57144,375.34445,146.44577,168.81787,103.214714,final
2025-10-11,2,1009386,GH0231,21.0,128.66667,57.838097,317.5238,189.04921,515.0476,395.2635,212.71599,166.20721,129.92632,final
2025-10-21,2,1009386,GH0231,21.0,54.809525,56.693653,269.8095,171.8984,567.1429,424.75873,96.94599,155.34879,133.13118,final
2025-11-01,2,1009386,GH0231,21.0,25.142857,18.434921,208.61905,132.96667,565.6191,428.09366,128.62367,154.8338,131.7542,final
2025-11-11,2,1009386,GH0231,21.0,25.47619,12.036508,105.428566,87.16508,578.9524,421.4349,178.88756,119.81606,136.93823,final
2025-11-21,2,1009386,GH0231,21.0,23.380953,10.611111,74.0,41.08254,598.76196,395.11588,181.7997,171.43153,150.89677,final
2025-12-01,2,1009386,GH0231,21.0,14.571428,5.990476,63.428574,28.638096,594.23816,350.41745,178.07625,203.42581,168.60121,final
2025-12-11,2,1009386,GH0231,21.0,18.619047,5.1555557,56.571426,21.757143,479.5238,297.97144,232.57268,230.1121,159.92392,final
2025-12-21,2,1009386,GH0231,21.0,20.857143,4.322222,54.04762,15.468254,397.85715,228.4492,277.37106,288.48392,172.56737,final
2026-01-01,2,1009386,GH0231,21.0,5.3333335,2.3698413,44.80952,11.930159,316.85718,172.86984,140.21107,294.20587,180.95096,final
2026-01-11,2,1009386,GH0231,21.0,1.6190476,1.8777778,27.809525,8.607937,189.80952,117.30635,96.23817,241.10579,159.27998,final
2026-01-21,2,1009386,GH0231,21.0,1.7619047,4.6253967,8.714286,8.873015,136.7619,65.10477,70.25066,98.85584,202.21436,final
2026-02-01,2,1009386,GH0231,21.0,49.285713,10.103174,52.666664,16.60635,160.90477,57.201588,359.4325,266.89685,266.72113,prelim
2026-02-11,2,1009386,GH0231,21.0,19.333334,15.573016,70.38095,30.301588,154.7619,61.15873,118.27791,213.53413,241.48273,prelim
2026-02-21,2,1009386,GH0231,21.0,3.4285715,15.109524,72.04762,40.785713,134.80952,65.6254,41.913334,168.27875,197.95927,prelim
2026-03-01,2,1009386,GH0231,21.0,25.047619,26.103174,47.809525,56.785717,145.28572,85.32222,96.60628,85.47206,166.38843,forecast
2022-01-01,2,1009387,GH0504,18.0,3.3888888,7.5981483,46.055557,38.6537,293.66666,268.57407,66.58827,116.95586,109.17214,final
2022-01-11,2,1009387,GH0504,18.0,2.1111112,5.638889,38.88889,27.307407,263.6111,218.01852,66.84073,135.84776,120.443405,final
2022-01-21,2,1009387,GH0504,18.0,2.3888888,11.072222,7.888889,24.30926,176.33331,172.62593,45.973038,43.975487,102.08719,final
2022-02-01,2,1009387,GH0504,18.0,4.4444447,10.14074,8.944445,26.851852,131.83333,149.88704,62.377693,43.779068,88.34395,final
2022-02-11,2,1009387,GH0504,18.0,22.722221,18.240742,29.555555,39.453705,121.11111,134.81296,119.28287,77.73381,90.19987,final
2022-02-21,2,1009387,GH0504,18.0,3.5,16.8,30.666666,45.18148,87.22222,121.37037,38.99083,71.07535,72.97773,final
2022-03-01,2,1009387,GH0504,18.0,31.333334,35.63889,57.555557,70.67963,112.55556,136.18518,89.405334,82.65839,83.26338,final
2022-03-11,2,1009387,GH0504,18.0,25.722221,44.787037,60.555557,97.22593,129.0,163.98703,61.70727,64.12811,79.29603,final
