"district_code","elevation_std","rainfall_std","travel_time_std","poverty_std","literacy_rate_std","pop_density_std"
"GHA5.12_2",-1.62567155604092,-0.859222723201957,-1.04004071708715,-0.436863505228174,0.746195042419468,1.10005680348616
"GHA5.13_2",-1.54224319597641,-0.0987755797002776,-0.7368790276706,0.290481117956214,-0.193961572610304,-0.0480096818201966
"GHA5.14_2",-1.54812867612684,-0.152993436089455,-0.987217559699015,-0.652098138619473,0.526879769987141,0.70430194313504
"GHA5.15_2",-1.2793539442581,-0.603752757749391,-1.03634511192218,-0.978661030661443,0.985431281002923,0.595796333367856
"GHA5.16_2",-1.21279012831969,0.335303546318252,-0.934792715594782,0.0529808328347816,-0.060532703317841,0.346116972405395
"GHA5.17_2",-1.41005342053003,0.848723002013322,-0.0799123456303233,-0.184519452286652,0.227020022530917,0.317094715783236
"GHA5.18_2",-1.33224915392619,0.0407991455822972,-0.5128615534157,-0.266160175297144,0.399508185088869,0.584452329717311
"GHA5.19_2",-0.635194964512622,1.35174146698147,0.561392478664113,0.483450099617379,0.138478160337627,-0.464851760816124
"GHA5.20_2",-0.594977708852723,1.17324326676429,0.47369274259579,0.335012421416483,0.239645384075236,-0.412147139969669
"GHA5.21_2",-0.21143644325294,1.12775696515238,-0.313541626109381,-0.24389452356701,0.518897766951892,-0.0054595524129606
"GHA5.22_2",-0.262509888100155,0.895754193936354,-0.0848802335476034,-0.22905075574692,0.0642076437028056,-0.214901537857251
"GHA6.1_2",0.695857167434871,0.984449930381385,-1.15370632812328,-0.882176539830861,0.977193019721503,0.485146268681178
"GHA6.2_2",1.19369725248426,1.293923766664,-0.81747914198344,-0.481394808688443,0.665282105312494,0.0884229625377082
"GHA6.3_2",0.00514646098297435,1.577094237457,-0.927224524324138,0.171730975395498,0.246455008977875,-0.306004957027738
"GHA6.4_2",0.858097153622132,-0.128103063626715,-1.129307854546,-0.555613647788891,0.98040391467195,0.275943397956619
"GHA6.5_2",0.42893263524258,-0.346021214620967,-1.02788235472092,-0.607566835159204,0.936828968467942,0.275021204917657
"GHA6.6_2",-0.34716625534283,1.31137103173782,-0.60440523695217,-0.295847710937323,0.120273731882963,-0.249293027954629
"GHA6.7_2",-0.086602736138946,1.48426935268463,-0.979259840451967,-0.139988148826383,0.347077542835543,-0.112642241025166
"GHA6.8_2",-0.524962864364304,-0.0277620406783725,-0.0150889092056944,-0.429441621318129,0.719119825657025,-0.323405672647075
"GHA6.9_2",0.748212361748788,1.22117852003256,-0.128228991732648,-0.681785674259652,0.59602398288786,-0.430501349991516
"GHA6.10_2",1.83523302391126,1.52919351279051,0.0680051820525045,-0.644676254709428,0.573806305349286,-0.470863830702835
"GHA6.11_2",-0.00900989976369124,0.598213222692385,-0.644763261462185,0.11235590411514,0.1337496051274,-0.0973643303581146
"GHA6.12_2",-0.426441809683682,1.37861319892579,-1.2146181090384,-1.16420812841256,1.0607362201774,0.737831651433551
"GHA6.13_2",0.158579624863318,1.07733765248091,-0.0465367341333151,-0.689207558169697,0.518998517667121,-0.261406122368069
"GHA6.14_2",-0.324437300490565,1.40936386209289,-0.94342242092396,-0.199363220106741,0.594248679715315,-0.414387101910844
"GHA6.15_2",-0.0971931767049716,1.65014178113206,-0.643727599157844,-0.704051325989786,0.638298066897001,-0.14198909206291
"GHA6.16_2",2.28997409826982,0.984799781446136,0.132159021294758,0.0975121362950499,0.0688452193058917,-0.739820572847634
"GHA6.17_2",1.91027569435289,1.10155493192909,-0.703922670963525,-0.436863505228174,0.753037980116403,-0.0376911946590834
"GHA6.18_2",0.136040783913584,1.52340511936482,-0.118786681663772,-0.592723067339115,0.594972994789633,-0.238254684987391
"GHA6.19_2",-0.759365658033207,0.228104762308806,1.83967644569459,1.55220138266383,-0.870252120206421,-1.28816187213768
"GHA6.20_2",-0.537025580274483,0.340661700014755,1.75200537463167,0.854544295119618,-0.766884110276883,-1.3967909285731
"GHA6.21_2",1.09058481220916,0.562047792435848,-0.0127009934239568,0.134621555845274,0.374175711707579,-0.340167524275647
"GHA6.22_2",1.842132776898,0.837412849225852,0.144236935365955,0.0900902523850056,0.37131583724023,-0.496644962492611
"GHA6.23_2",0.869696763848211,1.03269880780649,-0.43928929174262,-0.92670784329113,0.824611547638662,0.310037348174551
"GHA6.24_2",-0.208710976748553,-0.0744179069445598,-0.485824450078574,-0.577879299519025,0.653662261924105,0.372101963301706
"GHA6.25_2",0.427734996983979,0.609176354925337,-1.26957484492211,-1.26069261924315,1.27004681178064,0.837904602232712
"GHA6.26_2",0.445918161243347,0.434970338251056,-1.40552025427904,-1.41655218135409,1.31843259908258,1.4941413527013
"GHA6.27_2",-0.979777185949036,-0.411001804133084,-0.775215413873715,-1.08256740540207,0.895185352740288,0.872674943829961
"GHA6.28_2",0.475180467001915,-0.0393609076834008,-1.0411700189865,-0.266160175297144,0.529471755244161,-0.171178593528179
"GHA6.29_2",0.190045611353903,0.658165125696333,-0.996511819436292,-0.74116074554001,0.688838189608068,0.291318687793254
"GHA6.30_2",0.740929417495068,0.4962837187058,-0.303139457189945,0.379543724876752,-0.361545250610892,-0.621808733425345
"GHA6.31_2",-0.543246435349585,0.465274346903444,-0.713975602447792,0.156887207575408,0.0779931409591734,0.147190133085722
"GHA6.32_2",0.503684784280433,1.47232290119687,-0.51996266152333,-0.288425827027279,0.422429283378612,0.070578576043122
"GHA6.33_2",1.11253141807719,0.358930378723312,-0.89949998758038,-0.451707273048264,0.556358389804237,0.0843344632816072
"GHA7.1_2",-1.58499775840535,-1.50083514035278,-0.83808707026005,-1.34975522616368,1.14395951577988,2.50656555716929
"GHA7.2_2",-1.47517919817181,-1.40465949756705,-0.854607503198261,-1.43139594917417,1.43631369363319,2.00508169885525
"GHA7.3_2",-1.63212884015034,-1.6388564803154,-0.777329099265657,-1.38686464571391,1.37141156255263,2.50110746343951
"GHA7.4_2",-1.63233354230528,-1.64635761548284,-0.834440647155035,-1.22358319969292,0.881265551447563,3.40939714727673
"GHA7.5_2",-1.76551245259659,-1.14610286063336,0.115334259689325,0.0455589489247364,0.00508536165414951,0.110176453599556
"GHA7.6_2",-1.62795687896319,-0.939083871108961,-0.0538204500406712,0.928763134220066,-0.304253540086793,0.0379183837408877
"GHA7.7_2",-1.27655370766315,-1.30813400371657,-0.927079021997067,-1.43139594917417,1.43569267687426,1.71703236543062
"GHA7.8_2",-1.48151677606579,-1.27084542801418,-0.762610909840991,-1.49077102045453,1.16925632473979,2.46408054673503
"GHA7.9_2",-1.52328297007409,-1.53279301613408,-0.869876754224223,-1.14194247668243,1.32079329365266,3.52618659448624
"GHA7.10_2",-1.32661995782862,-1.55352339002671,-0.905348745781288,-0.904442191560995,0.71005419676704,2.29418554844421
"GHA7.11_2",-1.54938345157353,-1.5046611410342,-0.898572615883218,-1.01577045021167,1.00567416390912,2.54908963140536
"GHA7.12_2",-1.18862930724348,-1.48952215705508,-0.939284867719457,-1.35717711007373,1.55601207289767,1.47178187003784
"GHA7.13_2",-1.33075050124133,-1.19523230986428,-0.741025764366625,-1.43139594917417,1.4399957849315,2.14823977710551
"GHA7.14_2",-0.902922832812816,-1.13144676177238,-0.901533410408833,-1.29780203879337,1.46424021386224,1.69746596548907
"GHA7.15_2",-0.644441847865092,-0.86827299661971,-0.796290849992176,-1.26811450315319,1.37761241560426,1.34476327072869
"GHA7.16_2",-1.21299830767477,-0.627761145542404,-0.682578419163091,-0.874754655920816,0.971335888650316,1.37045315571521
"GHA7.17_2",-1.35282450843044,-0.810524360751917,-0.630281294357995,-1.26811450315319,1.15716967784649,1.3145147851518
"GHA7.18_2",-1.52940166953564,-1.58856737111463,-0.860024266603856,-1.26069261924315,1.30334222595958,2.16381600427901
"GHA7.19_2",-1.23827187394583,-1.15429124375774,-0.774935397538327,-1.26811450315319,1.28769268429253,1.28735430197402
"GHA7.20_2",-1.5343744772377,-1.55161534286152,-0.798877139197382,-1.12709870886234,1.4398040435043,2.23576434160599
"GHA7.21_2",-1.4516089661654,-1.64185710421299,-0.876684999682967,-1.38686464571391,1.54155333181676,1.79963100281959
"GHA7.22_2",-0.939338459387963,-1.11809807551538,-0.990410966846748,-1.20873943187283,1.40030605866045,1.65959596328422
"GHA7.23_2",-1.50248964244395,-1.58542720306257,-0.825361853972033,-1.20873943187283,1.35251334881349,2.20563674923138
"GHA7.24_2",-1.56758173856723,-1.03210179667919,-0.346407528250485,-0.607566835159204,0.771521161526941,0.248798987914016
"GHA7.25_2",-1.24826641705368,-1.41907245567151,-0.898152511754637,-1.22358319969292,1.38987660901688,2.18165177639236
"GHA7.26_2",-1.39846524985068,-0.768850192495127,-0.283611993840443,-0.303269594847368,0.50700907239813,-0.44426592826746
"GHA7.27_2",-1.63783854680498,-1.52960699381625,-0.728917911108099,-1.1864737801427,1.19022123167001,1.84332704418238
"GHA7.28_2",-1.57279827948141,-1.44811179235196,-0.810538293471396,-1.43881783308422,1.53756880818978,1.86852031541997
"GHA7.29_2",-1.47727420096812,-1.30011714958474,-0.780768283784546,-1.401708413534,1.38791048324503,1.1139253123882
"GHA8.1_2",1.20178410895004,-0.833710766199549,-0.185962998686528,0.795169223839259,-0.607345736915263,-0.455446749319789
"GHA8.2_2",-0.134449010054586,-0.650625441099396,0.471111177776339,1.9455612298962,-2.07384408278962,-0.78432439204803
"GHA8.3_2",0.941191126133145,-0.876224465965164,-0.0374858630022473,2.0123581850866,-1.70578771637083,-0.437904152500301
"GHA8.4_2",-0.136220283460415,-1.04363103095866,1.08666915030672,1.25532602626204,-2.2662487006751,-1.20593175727059
"GHA8.5_2",-0.197803185088165,-0.968750448856966,-0.336540655013713,1.03266950896069,-1.32145056471008,-0.746988527305375
"GHA8.6_2",0.49519745311932,-0.849987900517038,-0.359936218899154,2.17563963110759,-2.12772190568434,-0.40224034142241
