time,year,label,district_id,district_name,district_code,region,name_clean,area_km2,elev_mean_pw,elev_mean_uw,travel_time_pw,travel_time_uw,rainfall_sep_dec,nightlights,temp_sep_dec,elev_std,rainfall_std,ntl_std,temp_std,travel_std,country
2,2021,DHS 2021,298,Deou,BFA.12.1.1_1,Sahel,deou,2210.9288666981915,302.6543884277344,301.8027038574219,241.23670959472656,246.02615356445313,53.00809860229492,0,9.642995834350586,-0.11658277660525448,-1.6782458891317176,-0.14833133318376757,2.108091682012931,1.81787826276748,BFA
1,2010,DHS 2010,299,Gorom-Gorom,BFA.12.1.2_1,Sahel,gorom gorom,3317.0412312295693,284.1282958984375,284.120361328125,107.7294692993164,108.39765930175781,102.18106079101563,0.01888960413634777,9.493908882141113,-0.5214422665282731,-1.1269363144156128,0.00876307332560612,1.2854704509973527,-0.4456020436974109,BFA
2,2021,DHS 2021,299,Gorom-Gorom,BFA.12.1.2_1,Sahel,gorom gorom,3317.0412312295693,284.1282958984375,284.120361328125,107.7294692993164,108.39765930175781,43.524227142333984,0.03489312902092934,9.605005264282227,-0.5214422665282731,-1.7845756465538276,0.13959318277652263,1.89847005481173,-0.4456020436974109,BFA
1,2010,DHS 2010,300,Markoye,BFA.12.1.3_1,Sahel,markoye,1503.122950781294,272.30682373046875,272.046142578125,133.1593017578125,133.76385498046875,91.45148468017578,0,9.438874244689941,-0.7797825066244739,-1.247232464561069,-0.14833133318376757,0.9818042982077424,-0.014464939528788343,BFA
2,2021,DHS 2021,300,Markoye,BFA.12.1.3_1,Sahel,markoye,1503.122950781294,272.30682373046875,272.046142578125,133.1593017578125,133.76385498046875,39.18056106567383,0,9.604735374450684,-0.7797825066244739,-1.8332752690870737,-0.14833133318376757,1.8969808761668374,-0.014464939528788343,BFA
1,2010,DHS 2010,301,Oursi,BFA.12.1.4_1,Sahel,oursi,612.842894843462,300.6483154296875,300.5713195800781,151.15292358398438,151.9703826904297,130.3262481689453,0,9.476678848266602,-0.1604224416319315,-0.811382591536768,-0.14833133318376757,1.190399812915113,0.29059873009240944,BFA
2,2021,DHS 2021,301,Oursi,BFA.12.1.4_1,Sahel,oursi,612.842894843462,300.6483154296875,300.5713195800781,151.15292358398438,151.9703826904297,47.471961975097656,0,9.632640838623047,-0.1604224416319315,-1.7403150627925728,-0.14833133318376757,2.0509556335103043,0.29059873009240944,BFA
1,2010,DHS 2010,302,Tin-Akoff,BFA.12.1.5_1,Sahel,tin akoff,2392.478041112099,264.8999938964844,264.3571472167969,228.20803833007813,229.54493713378906,132.22677612304688,0,9.506098747253418,-0.9416474732271923,-0.7900745553421915,-0.14833133318376757,1.3527308094391077,1.596990311210065,BFA
2,2021,DHS 2021,302,Tin-Akoff,BFA.12.1.5_1,Sahel,tin akoff,2392.478041112099,264.8999938964844,264.3571472167969,228.20803833007813,229.54493713378906,49.44445037841797,0,9.640223503112793,-0.9416474732271923,-1.7182002319106453,-0.14833133318376757,2.0927947126818265,1.596990311210065,BFA
1,2010,DHS 2010,303,Bani,BFA.12.2.1_1,Sahel,bani,1614.3175416754025,295.8835754394531,295.98297119140625,139.6125030517578,140.6243133544922,121.8022689819336,7.040493655949831e-4,9.376774787902832,-0.26454856531459836,-0.9069503818692831,-0.1424230943666419,0.6391563948832767,0.09494256533895426,BFA
2,2021,DHS 2021,303,Bani,BFA.12.2.1_1,Sahel,bani,1614.3175416754025,295.8835754394531,295.98297119140625,139.6125030517578,140.6243133544922,61.96094512939453,3.41287930496037e-4,9.557960510253906,-0.26454856531459836,-1.5778697923570144,-0.14546679511406813,1.6388899044493628,0.09494256533895426,BFA
